AT,PV,XT,AC,TOTAL_AT,TOTAL_PV,TOTAL_EV,TOTAL_AC
4.9,344534.128,0.564636697,300587.056,7.266666667,458112.368,458112.368,512546.146
6.3,435700.328,0.776869469,411441.676,7.266666667,458112.368,458112.368,512546.146
6.5,441361.448,0.8227285,426824.666,7.266666667,458112.368,458112.368,512546.146
6.966666667,458112.368,0.92430096,475424.136,7.266666667,458112.368,458112.368,512546.146
7.266666667,458112.368,1,512546.146,7.266666667,458112.368,458112.368,512546.146
