AT,PV,XT,AC,TOTAL_AT,TOTAL_PV,TOTAL_EV,TOTAL_AC,EV,Day1,Day2
3.47916666666667,222522.90826416,0.0791462352267395,433762.439025879,17.3458333333333,5480518.91265869,5480518.91265869,5451028.00319916,433762.439025879,40662.3333333333,40766.7083333333
4.14583333333333,556096.508361816,0.0913526709555093,477009.220217228,17.3458333333333,5480518.91265869,5480518.91265869,5451028.00319916,500660.040893555,40766.7083333333,40786.7083333333
4.2125,556801.308349609,0.0999655065913326,524326.978807926,17.3458333333333,5480518.91265869,5480518.91265869,5451028.00319916,547862.849487305,40786.7083333333,40788.7083333333
5.14583333333333,716853.790100098,0.170672908999796,929878.455609083,17.3458333333333,5480518.91265869,5480518.91265869,5451028.00319916,935376.105651855,40788.7083333333,40816.7083333333
6.17916666666667,1010196.70697021,0.185625430717162,1016558.1936605,17.3458333333333,5480518.91265869,5480518.91265869,5451028.00319916,1017323.68371582,40816.7083333333,40847.7083333333
7.17916666666667,1225065.26550293,0.226809920982541,1233100.80193432,17.3458333333333,5480518.91265869,5480518.91265869,5451028.00319916,1243036.06152344,40847.7083333333,40877.7083333333
7.44583333333333,1293750.64331055,0.233327814683218,1267876.43162425,17.3458333333333,5480518.91265869,5480518.91265869,5451028.00319916,1278757.5012207,40877.7083333333,40885.7083333333
7.47916666666667,1383558.11987305,0.233327814683218,1267876.43162425,17.3458333333333,5480518.91265869,5480518.91265869,5451028.00319916,1278757.5012207,40885.7083333333,40886.7083333333
7.7125,1383558.11987305,0.249714488644888,1357684.79818673,17.3458333333333,5480518.91265869,5480518.91265869,5451028.00319916,1368564.9777832,40886.7083333333,40893.7083333333
8.2125,1473365.59643555,0.266101162606557,1443590.07473624,17.3458333333333,5480518.91265869,5480518.91265869,5451028.00319916,1458372.4543457,40893.7083333333,40908.7083333333
9.24583333333333,1672259.44311523,0.354767413679164,1896956.58086801,17.3458333333333,5480518.91265869,5480518.91265869,5451028.00319916,1944309.52026367,40908.7083333333,40939.7083333333
10.2125,2206828.53155518,0.391229065690974,2124144.442343,17.3458333333333,5480518.91265869,5480518.91265869,5451028.00319916,2144138.29370117,40939.7083333333,40968.7083333333
10.7125,2444846.72802734,0.557030702099987,3028512.45900822,17.3458333333333,5480518.91265869,5480518.91265869,5451028.00319916,3052817.29779053,40968.7083333333,40983.7083333333
11.2458333333333,3043593.28771973,0.645692273165983,3494943.74606895,17.3458333333333,5480518.91265869,5480518.91265869,5451028.00319916,3538728.71484375,40983.7083333333,40999.7083333333
12.2458333333333,3964948.00195312,0.767796081803204,4329939.71586227,17.3458333333333,5480518.91265869,5480518.91265869,5451028.00319916,4207920.9473877,40999.7083333333,41029.7083333333
13.2791666666667,4247568.79504395,0.842829059629977,4695563.05193249,17.3458333333333,5480518.91265869,5480518.91265869,5451028.00319916,4619140.60144043,41029.7083333333,41060.7083333333
14.2791666666667,4857170.14880371,0.966273852629858,5343006.70475173,17.3458333333333,5480518.91265869,5480518.91265869,5451028.00319916,5295682.12414551,41060.7083333333,41090.7083333333
15.3125,4891780.83898926,0.966565781198929,5308149.87290865,17.3458333333333,5480518.91265869,5480518.91265869,5451028.00319916,5297282.04418945,41090.7083333333,41121.7083333333
16.3458333333333,5112545.80084229,0.995535849763107,5426562.14339691,17.3458333333333,5480518.91265869,5480518.91265869,5451028.00319916,5456053.05285645,41121.7083333333,41152.7083333333
17.3458333333333,5392111.2444458,1,5451028.00319916,17.3458333333333,5480518.91265869,5480518.91265869,5451028.00319916,5480518.91265869,41152.7083333333,41182.7083333333
