AT,PV,XT,AC,TOTAL_AT,TOTAL_PV,TOTAL_EV,TOTAL_AC,EV,Day1,Day2
1.2125,37402.8504638672,0.0494123625322946,34074.0501098633,12.7125,532410.287353515,532410.287353515,591410.526977539,26307.650134635,40819.3333333333,40855.7083333333
2.14583333333333,118518.891052246,0.0986653561554473,69551.4509887696,12.7125,532410.287353515,532410.287353515,591410.526977539,52530.4506225586,40855.7083333333,40883.7083333333
3.3125,148898.889831543,0.228948330710318,151905.291198731,12.7125,532410.287353515,532410.287353515,591410.526977539,121894.446542588,40883.7083333333,40918.7083333333
4.47916666666667,179278.88861084,0.273329307174623,182285.289978027,12.7125,532410.287353515,532410.287353515,591410.526977539,145523.334974978,40918.7083333333,40953.7083333333
5.17916666666667,197506.887878418,0.299957895672063,200513.289245605,12.7125,532410.287353515,532410.287353515,591410.526977539,159700.669428719,40953.7083333333,40974.7083333333
6.34583333333333,326421.936279297,0.344338863803635,230893.288024902,12.7125,532410.287353515,532410.287353515,591410.526977539,183329.553424676,40974.7083333333,41009.7083333333
7.04583333333333,358049.936157226,0.370967452301077,249121.28729248,12.7125,532410.287353515,532410.287353515,591410.526977539,197506.887878418,41009.7083333333,41030.7083333333
8.44583333333333,432077.206970215,0.643772266533202,391275.135742187,12.7125,532410.287353515,532410.287353515,591410.526977539,342750.977415166,41030.7083333333,41072.7083333333
9.37916666666667,468070.467224121,0.760351085718144,452297.206054687,12.7125,532410.287353515,532410.287353515,591410.526977539,404818.740036754,41072.7083333333,41100.7083333333
10.3125,523044.327209472,0.811549320577497,481383.206726074,12.7125,532410.287353515,532410.287353515,591410.526977539,432077.206970215,41100.7083333333,41128.7083333333
11.2458333333333,532410.287353515,0.879153687188856,517376.46697998,12.7125,532410.287353515,532410.287353515,591410.526977539,468070.467224121,41128.7083333333,41156.7083333333
12.1791666666667,532410.287353515,0.977528934186254,577854.326904297,12.7125,532410.287353515,532410.287353515,591410.526977539,520446.460746479,41156.7083333333,41184.7083333333
12.7125,532410.287353515,1,591410.526977539,12.7125,532410.287353515,532410.287353515,591410.526977539,532410.287353515,41184.7083333333,41200.7083333333
