AT,PV,XT,AC,TOTAL_AT,TOTAL_PV,TOTAL_EV,TOTAL_AC
0.2,13526.64,0.074945948,13526.64,2.4,180485.27,180485.27,180485.27
1.1,115357.89,0.639154043,115357.89,2.4,180485.27,180485.27,180485.27
1.333333333,143433.17,0.716988648,129405.89,2.4,180485.27,180485.27,180485.27
1.833333333,176069.27,0.923177664,166619.97,2.4,180485.27,180485.27,180485.27
2.4,180485.27,1,180485.27,2.4,180485.27,180485.27,180485.27
