AT,PV,XT,AC,TOTAL_AT,TOTAL_PV,TOTAL_EV,TOTAL_AC,EV,Day1,Day2
0.8125,70717.3802490234,0.0788083351048974,13130.7102050781,10.9458333333333,180476.470565796,180476.470565796,175030.650544882,14223.0501708984,38813.3333333333,38837.7083333333
1.84583333333333,71714.6202392578,0.39198672285223,66109.1601855755,10.9458333333333,180476.470565796,180476.470565796,175030.650544882,70744.3802490234,38837.7083333333,38868.7083333333
2.84583333333333,88814.4100341797,0.397362714454862,66893.9901721478,10.9458333333333,180476.470565796,180476.470565796,175030.650544882,71714.6202392578,38868.7083333333,38898.7083333333
3.87916666666667,93441.0200195312,0.523939379377411,88759.3899524212,10.9458333333333,180476.470565796,180476.470565796,175030.650544882,94558.7299804688,38898.7083333333,38929.7083333333
4.9125,111571.040039062,0.588953172722065,99985.5099170208,10.9458333333333,180476.470565796,180476.470565796,175030.650544882,106292.189941406,38929.7083333333,38960.7083333333
5.9125,133445.140151978,0.739404642242979,127768.210118055,10.9458333333333,180476.470565796,180476.470565796,175030.650544882,133445.140151978,38960.7083333333,38990.7083333333
6.94583333333333,142275.460266113,0.739570481037428,127793.000118494,10.9458333333333,180476.470565796,180476.470565796,175030.650544882,133475.070152283,38990.7083333333,39021.7083333333
7.94583333333333,155113.889915466,0.80495883864749,139630.770110846,10.9458333333333,180476.470565796,180476.470565796,175030.650544882,145276.130149841,39021.7083333333,39051.7083333333
8.97916666666667,163029.579940796,0.859468768583417,149832.749871016,10.9458333333333,180476.470565796,180476.470565796,175030.650544882,155113.889915466,39051.7083333333,39082.7083333333
10.0125,180476.470565796,0.934764292447675,163870.610273123,10.9458333333333,180476.470565796,180476.470565796,175030.650544882,168702.96031189,39082.7083333333,39113.7083333333
10.9458333333333,180476.470565796,1,175030.650544882,10.9458333333333,180476.470565796,180476.470565796,175030.650544882,180476.470565796,39113.7083333333,39141.7083333333
