AT,PV,XT,AC,TOTAL_AT,TOTAL_PV,TOTAL_EV,TOTAL_AC,EV,Day1,Day2
0.979166666666667,33866.98046875,0.0097140944114571,33866.98046875,28.4791666666667,3486375.46993637,3486375.46993637,3599114.11156845,33866.98046875,39755.3333333333,39784.7083333333
2.37916666666667,337156.79309082,0.0919837216523707,337156.79309082,28.4791666666667,3486375.46993637,3486375.46993637,3599114.11156845,320689.79080228,39784.7083333333,39826.7083333333
4.7125,716159.513793946,0.192329689845374,726794.713989258,28.4791666666667,3486375.46993637,3486375.46993637,3599114.11156845,670533.512817383,39826.7083333333,39896.7083333333
6.54583333333333,1504276.93374634,0.203671708191726,797971.275512696,28.4791666666667,3486375.46993637,3486375.46993637,3599114.11156845,710076.047359673,39896.7083333333,39951.7083333333
12.4125,1529638.21359253,0.435572079775801,1613342.61560059,28.4791666666667,3486375.46993637,3486375.46993637,3599114.11156845,1518567.81431952,39951.7083333333,40127.7083333333
13.3458333333333,1773015.61911011,0.436630523745138,1617368.21557617,28.4791666666667,3486375.46993637,3486375.46993637,3599114.11156845,1522257.94741052,40127.7083333333,40155.7083333333
14.2791666666667,1923240.2898407,0.437688967714476,1621393.81555176,28.4791666666667,3486375.46993637,3486375.46993637,3599114.11156845,1525948.08050152,40155.7083333333,40183.7083333333
15.4458333333333,2277278.70075989,0.501624336290282,1841872.42071533,28.4791666666667,3486375.46993637,3486375.46993637,3599114.11156845,1748850.78116555,40183.7083333333,40218.7083333333
16.1458333333333,2306035.50022888,0.542190140318759,1974074.69135284,28.4791666666667,3486375.46993637,3486375.46993637,3599114.11156845,1890278.40524868,40218.7083333333,40239.7083333333
17.5458333333333,2354381.09898376,0.647331581381686,2336383.10292053,28.4791666666667,3486375.46993637,3486375.46993637,3599114.11156845,2256840.94624423,40239.7083333333,40281.7083333333
18.9458333333333,2453181.43882751,0.663677889431289,2400198.30158997,28.4791666666667,3486375.46993637,3486375.46993637,3599114.11156845,2313830.31365239,40281.7083333333,40323.7083333333
21.2791666666667,2659758.03111267,0.698403296128211,2535028.56044006,28.4791666666667,3486375.46993637,3486375.46993637,3599114.11156845,2434896.1197441,40323.7083333333,40393.7083333333
22.4458333333333,2803865.901474,0.730466369239303,2649250.51087952,28.4791666666667,3486375.46993637,3486375.46993637,3599114.11156845,2546680.03132939,40393.7083333333,40428.7083333333
23.3791666666667,3159577.16569519,0.749000229886943,2713866.51185608,28.4791666666667,3486375.46993637,3486375.46993637,3599114.11156845,2611296.02845454,40428.7083333333,40456.7083333333
24.3125,3305131.96794128,0.786172208337777,2843461.98353577,28.4791666666667,3486375.46993637,3486375.46993637,3599114.11156845,2740891.50229453,40456.7083333333,40484.7083333333
25.3125,3466447.35012436,0.857535594290188,3092616.44563294,28.4791666666667,3486375.46993637,3486375.46993637,3599114.11156845,2989691.06053062,40484.7083333333,40514.7083333333
26.4125,3486375.46993637,0.917260835796101,3304922.44758606,28.4791666666667,3486375.46993637,3486375.46993637,3599114.11156845,3197915.67745286,40514.7083333333,40547.7083333333
27.5791666666667,3486375.46993637,0.962985949376157,3468773.65058899,28.4791666666667,3486375.46993637,3486375.46993637,3599114.11156845,3357330.59179842,40547.7083333333,40582.7083333333
28.4791666666667,3486375.46993637,1,3599114.11156845,28.4791666666667,3486375.46993637,3486375.46993637,3599114.11156845,3486375.46993637,40582.7083333333,40609.7083333333
