AT,PV,XT,AC,TOTAL_AT,TOTAL_PV,TOTAL_EV,TOTAL_AC,EV,Day1,Day2
0.8,33363.4399414062,0.035867759478829,33363.4399414062,11.0666666666667,930179.093078613,930179.093078613,932757.253173828,33363.439982779,41768.3333333333,41792.3333333333
1.96666666666667,249837.209533691,0.158152274787163,147109.93963623,11.0666666666667,930179.093078613,930179.093078613,932757.253173828,147109.939529843,41792.3333333333,41827.3333333333
2.9,420750.110168457,0.173604588934491,161483.359313965,11.0666666666667,930179.093078613,930179.093078613,932757.253173828,161483.35908937,41827.3333333333,41855.3333333333
3.83333333333333,589050.40020752,0.373397448324447,347326.500183105,11.0666666666667,930179.093078613,930179.093078613,932757.253173828,347326.499840302,41855.3333333333,41883.3333333333
5,809694.232788086,0.699244893651248,650422.98059082,11.0666666666667,930179.093078613,930179.093078613,932757.253173828,650422.981016369,41883.3333333333,41918.3333333333
5.93333333333333,928804.093078613,0.863954091077594,803632.032592773,11.0666666666667,930179.093078613,930179.093078613,932757.253173828,803632.032900114,41918.3333333333,41946.3333333333
6.86666666666667,928804.093078613,0.865233327428962,804821.952636719,11.0666666666667,930179.093078613,930179.093078613,932757.253173828,804821.951809263,41946.3333333333,41974.3333333333
8.03333333333333,930179.093078613,0.865233327428962,804821.952636719,11.0666666666667,930179.093078613,930179.093078613,932757.253173828,804821.951809263,41974.3333333333,42009.3333333333
8.96666666666667,930179.093078613,0.865233327428962,804821.952636719,11.0666666666667,930179.093078613,930179.093078613,932757.253173828,804821.951809263,42009.3333333333,42037.3333333333
9.9,930179.093078613,0.996554708081859,929399.053100586,11.0666666666667,930179.093078613,930179.093078613,932757.253173828,926974.354566806,42037.3333333333,42065.3333333333
11.0666666666667,930179.093078613,1,932757.253173828,11.0666666666667,930179.093078613,930179.093078613,932757.253173828,930179.093078613,42065.3333333333,42100.3333333333
