AT,PV,XT,AC,TOTAL_AT,TOTAL_PV,TOTAL_EV,TOTAL_AC
0.9,65625,2.202261475,13995,5.5,12735,12735,9990
2.066666667,103395,7.22094231,47835,5.5,12735,12735,9990
8.6,132570,10.40989399,58410,5.5,12735,12735,9990
1.766666667,3210,0.10035336,1185,5.5,12735,12735,9990
2.7,8835,0.451566549,4560,5.5,12735,12735,9990
4.1,11760,0.851601879,8790,5.5,12735,12735,9990
5.5,12735,1,9990,5.5,12735,12735,9990
