AT,PV,XT,AC,TOTAL_AT,TOTAL_PV,TOTAL_EV,TOTAL_AC,EV,Day1,Day2
0.466666666666667,177458.779296875,0.191456548042621,177458.779296875,10.7333333333333,926888.010864258,926888.010864258,910728.010864258,177458.778982162,41505.2916666667,41519.2916666667
1.63333333333333,429779.658081055,0.463680243119104,429779.658081055,10.7333333333333,926888.010864258,926888.010864258,910728.010864258,429779.658221722,41519.2916666667,41554.2916666667
2.56666666666667,544250.877197266,0.552647462161641,512242.306884766,10.7333333333333,926888.010864258,926888.010864258,910728.010864258,512242.306912184,41554.2916666667,41582.2916666667
3.5,679060.631469727,0.612061545272884,562968.508056641,10.7333333333333,926888.010864258,926888.010864258,910728.010864258,567312.508224487,41582.2916666667,41610.2916666667
4.66666666666667,703577.53112793,0.73014865179139,671366.031494141,10.7333333333333,926888.010864258,926888.010864258,910728.010864258,676766.031494141,41610.2916666667,41645.2916666667
5.6,757126.811401367,0.753715446708413,691889.811157227,10.7333333333333,926888.010864258,926888.010864258,910728.010864258,698609.811157227,41645.2916666667,41673.2916666667
6.53333333333333,864037.401245117,0.818229173872047,751246.811401367,10.7333333333333,926888.010864258,926888.010864258,910728.010864258,758406.811401367,41673.2916666667,41701.2916666667
7.7,897928.010864258,0.938665072224962,868877.401245117,10.7333333333333,926888.010864258,926888.010864258,910728.010864258,870037.40166235,41701.2916666667,41736.2916666667
8.63333333333333,918968.010864258,0.979231579463359,895328.010864258,10.7333333333333,926888.010864258,926888.010864258,910728.010864258,907638.010864258,41736.2916666667,41764.2916666667
9.56666666666667,926888.010864258,0.991099248341439,904128.010864258,10.7333333333333,926888.010864258,926888.010864258,910728.010864258,918638.010864258,41764.2916666667,41792.2916666667
10.7333333333333,926888.010864258,1,910728.010864258,10.7333333333333,926888.010864258,926888.010864258,910728.010864258,926888.010864258,41792.2916666667,41827.2916666667
