AT,PV,XT,AC,TOTAL_AT,TOTAL_PV,TOTAL_EV,TOTAL_AC,EV,Day1,Day2
0.979166666666667,20618.6195983887,0.0135196708271803,20618.6195983887,18.7791666666667,1102536.78381348,1102536.78381348,1289696.78277588,14905.9343920163,40154.3333333333,40183.7083333333
1.9125,71942.28805542,0.0380972526985456,54994.6885681153,18.7791666666667,1102536.78381348,1102536.78381348,1289696.78277588,42003.6224623839,40183.7083333333,40211.7083333333
3.3125,133289.685516357,0.0868128741459167,125464.086151123,18.7791666666667,1102536.78381348,1102536.78381348,1289696.78277588,95714.3870544434,40211.7083333333,40253.7083333333
4.94583333333333,329182.336395264,0.120893640441937,175564.484100342,18.7791666666667,1102536.78381348,1102536.78381348,1289696.78277588,133289.685516357,40253.7083333333,40302.7083333333
8.2125,550456.497894287,0.35464243893425,460443.134735107,18.7791666666667,1102536.78381348,1102536.78381348,1289696.78277588,391006.334026337,40302.7083333333,40400.7083333333
10.3125,661131.348480225,0.525602724997349,715526.7371521,18.7791666666667,1102536.78381348,1102536.78381348,1289696.78277588,579496.337982178,40400.7083333333,40463.7083333333
11.7125,754228.589569092,0.599645615626073,803302.14743042,18.7791666666667,1102536.78381348,1102536.78381348,1289696.78277588,661131.348480225,40463.7083333333,40505.7083333333
13.3458333333333,809456.899871826,0.688164719119785,905782.988677979,18.7791666666667,1102536.78381348,1102536.78381348,1289696.78277588,758726.916152235,40505.7083333333,40554.7083333333
14.2791666666667,877502.651824951,0.721952692697176,946184.898834229,18.7791666666667,1102536.78381348,1102536.78381348,1289696.78277588,795979.399871826,40554.7083333333,40582.7083333333
15.2125,930133.611297607,0.763492577044498,996476.64932251,18.7791666666667,1102536.78381348,1102536.78381348,1289696.78277588,841778.650360107,40582.7083333333,40610.7083333333
16.1458333333333,1082351.78329468,0.818568981286221,1057200.41091919,18.7791666666667,1102536.78381348,1102536.78381348,1289696.78277588,902502.411956787,40610.7083333333,40638.7083333333
17.5458333333333,1102536.78381348,0.957649776010358,1216651.38198853,18.7791666666667,1102536.78381348,1102536.78381348,1289696.78277588,1055844.10406216,40638.7083333333,40680.7083333333
18.2458333333333,1102536.78381348,0.981692220327576,1253480.58181763,18.7791666666667,1102536.78381348,1102536.78381348,1289696.78277588,1082351.78329468,40680.7083333333,40701.7083333333
18.7791666666667,1102536.78381348,1,1289696.78277588,18.7791666666667,1102536.78381348,1102536.78381348,1289696.78277588,1102536.78381348,40701.7083333333,40717.7083333333
