AT,PV,XT,AC,TOTAL_AT,TOTAL_PV,TOTAL_EV,TOTAL_AC
2.066666667,4545,0.036865149,600,7.2,34185,34185,18285
3.233333333,8520,0.159106829,4875,7.2,34185,34185,18285
4.4,26655,0.645801221,14715,7.2,34185,34185,18285
7.2,34185,1,18285,7.2,34185,34185,18285
