AT,PV,XT,AC,TOTAL_AT,TOTAL_PV,TOTAL_EV,TOTAL_AC,EV,Day1,Day2
26.6791666666667,2432704.32998657,0.167869084393752,784812.429656985,38.7125,11421890.3642731,11421890.3642731,15218926.3788986,1917382.27749634,37281.3333333333,38081.7083333333
27.6791666666667,2992104.55715942,0.220693646159342,865058.848724368,38.7125,11421890.3642731,11421890.3642731,15218926.3788986,2520738.63052368,38081.7083333333,38111.7083333333
27.7791666666667,2992104.55715942,0.226436761114752,869236.088958743,38.7125,11421890.3642731,11421890.3642731,15218926.3788986,2586335.8598938,38111.7083333333,38114.7083333333
28.0125,3077108.34622192,0.234615482510874,875312.079193118,38.7125,11421890.3642731,11421890.3642731,15218926.3788986,2679752.31900024,38114.7083333333,38121.7083333333
28.6125,3139051.47512817,0.249012221940669,1041153.10140992,38.7125,11421890.3642731,11421890.3642731,15218926.3788986,2844190.29837036,38121.7083333333,38139.7083333333
28.8125,3358531.69326782,0.251916719401638,1074161.95297241,38.7125,11421890.3642731,11421890.3642731,15218926.3788986,2877365.14993286,38139.7083333333,38145.7083333333
29.0125,3975752.72525024,0.263482467213788,1109112.49835205,38.7125,11421890.3642731,11421890.3642731,15218926.3788986,3009467.85342407,38145.7083333333,38151.7083333333
29.2791666666667,4518043.91775513,0.37164227989077,1372464.06211472,38.7125,11421890.3642731,11421890.3642731,15218926.3788986,4244857.37564087,38151.7083333333,38159.7083333333
29.8458333333333,5136063.88565063,0.39546607680252,1456930.44259644,38.7125,11421890.3642731,11421890.3642731,15218926.3788986,4516970.17202759,38159.7083333333,38176.7083333333
30.7791666666667,6138893.13565063,0.401836855937988,1779426.62722779,38.7125,11421890.3642731,11421890.3642731,15218926.3788986,4589736.5128479,38176.7083333333,38204.7083333333
31.2458333333333,6143336.3956604,0.469206780597523,2130513.1532898,38.7125,11421890.3642731,11421890.3642731,15218926.3788986,5359228.40615845,38204.7083333333,38218.7083333333
31.9458333333333,7489932.30917358,0.497003520379154,2406220.72601319,38.7125,11421890.3642731,11421890.3642731,15218926.3788986,5676719.72042847,38218.7083333333,38239.7083333333
32.1791666666667,7549460.84957886,0.507532320426197,2612996.88275147,38.7125,11421890.3642731,11421890.3642731,15218926.3788986,5796978.52023315,38239.7083333333,38246.7083333333
32.4458333333333,8004084.41207886,0.517006435364519,2660787.25927735,38.7125,11421890.3642731,11421890.3642731,15218926.3788986,5905190.82235718,38246.7083333333,38254.7083333333
32.6791666666667,8205959.59864807,0.517006435364519,3304855.85098267,38.7125,11421890.3642731,11421890.3642731,15218926.3788986,5905190.82235718,38254.7083333333,38261.7083333333
32.8791666666667,9212381.15760803,0.609005557335822,3450093.55075074,38.7125,11421890.3642731,11421890.3642731,15218926.3788986,6955994.7071228,38261.7083333333,38267.7083333333
33.1125,9487887.39881897,0.62796092502776,3559133.44186402,38.7125,11421890.3642731,11421890.3642731,15218926.3788986,7172500.8387146,38267.7083333333,38274.7083333333
33.6125,9754945.69459534,0.651868417299738,3714857.25802613,38.7125,11421890.3642731,11421890.3642731,15218926.3788986,7445569.59432983,38274.7083333333,38289.7083333333
33.9791666666667,10046107.7185211,0.69231099441724,4734178.3374939,38.7125,11421890.3642731,11421890.3642731,15218926.3788986,7907500.2762146,38289.7083333333,38300.7083333333
34.2791666666667,10332341.4809723,0.706591312075203,4790413.63827515,38.7125,11421890.3642731,11421890.3642731,15218926.3788986,8070608.49887085,38300.7083333333,38309.7083333333
34.5125,10342098.7905426,0.721891730618147,5061248.59921265,38.7125,11421890.3642731,11421890.3642731,15218926.3788986,8245368.20199585,38309.7083333333,38316.7083333333
34.9791666666667,10408474.7788239,0.724861479701329,5512538.18209839,38.7125,11421890.3642731,11421890.3642731,15218926.3788986,8279288.35043335,38316.7083333333,38330.7083333333
35.3791666666667,10517686.8798981,0.731524984417726,5557797.73629761,38.7125,11421890.3642731,11421890.3642731,15218926.3788986,8355398.17074585,38330.7083333333,38342.7083333333
36.1458333333333,11186199.6923981,0.89634396752309,6763672.7996521,38.7125,11421890.3642731,11421890.3642731,15218926.3788986,10237942.5257263,38342.7083333333,38365.7083333333
36.3791666666667,11186199.6923981,0.912107130869358,7247868.46511841,38.7125,11421890.3642731,11421890.3642731,15218926.3788986,10417987.6492615,38365.7083333333,38372.7083333333
36.6458333333333,11186199.6923981,0.918965473900957,7316997.84695435,38.7125,11421890.3642731,11421890.3642731,15218926.3788986,10496322.891449,38372.7083333333,38380.7083333333
36.8458333333333,11186199.6923981,0.920211154723599,7437030.79470825,38.7125,11421890.3642731,11421890.3642731,15218926.3788986,10510550.9212341,38380.7083333333,38386.7083333333
37.0791666666667,11186199.6923981,0.947625895238177,8646408.00668335,38.7125,11421890.3642731,11421890.3642731,15218926.3788986,10823679.0817566,38386.7083333333,38393.7083333333
37.3458333333333,11186199.6923981,0.957099200984006,10048717.6544666,38.7125,11421890.3642731,11421890.3642731,15218926.3788986,10931882.1413727,38393.7083333333,38401.7083333333
38.7125,11421890.3642731,1,15218926.3788986,38.7125,11421890.3642731,11421890.3642731,15218926.3788986,11421890.3642731,38401.7083333333,38442.7083333333
