AT,PV,XT,AC,TOTAL_AT,TOTAL_PV,TOTAL_EV,TOTAL_AC
0.9,50238.899,0.0334,31927.8793,7.0333,1069532.415,1069532.415,1314584.582
1.9333,250546.5984,0.2456,228566.257,7.0333,1069532.415,1069532.415,1314584.582
2.9333,483775.9474,0.4209,524633.1573,7.0333,1069532.415,1069532.415,1314584.582
3.9667,609219.9974,0.5633,764311.585,7.0333,1069532.415,1069532.415,1314584.582
4.9667,735852.4772,0.6766,918901.8244,7.0333,1069532.415,1069532.415,1314584.582
7.0333,1069532.415,1,1314584.582,7.0333,1069532.415,1069532.415,1314584.582
