AT,PV,XT,AC,TOTAL_AT,TOTAL_PV,TOTAL_EV,TOTAL_AC,EV,Day1,Day2
0.9125,1995,0.0394717183053568,2400,12.1125,43170.15,43170.15,83712.15,1704,41106.3333333333,41133.7083333333
1.84583333333333,4437,0.0981928490278044,9720,12.1125,43170.15,43170.15,83712.15,4239.00002145767,41133.7083333333,41161.7083333333
2.77916666666667,10323,0.169149997885056,13362,12.1125,43170.15,43170.15,83712.15,7302.23078119755,41161.7083333333,41189.7083333333
3.7125,15013.2,0.229914156499328,17697,12.1125,43170.15,43170.15,83712.15,9925.42862319946,41189.7083333333,41217.7083333333
4.64583333333333,19272.15,0.281205880680915,23667,12.1125,43170.15,43170.15,83712.15,12139.7000498772,41217.7083333333,41245.7083333333
5.57916666666667,25239.3,0.405186911465077,30717,12.1125,43170.15,43170.15,83712.15,17491.9797459841,41245.7083333333,41273.7083333333
6.5125,30408.15,0.565589943071585,41175,12.1125,43170.15,43170.15,83712.15,24416.6026808918,41273.7083333333,41301.7083333333
7.44583333333333,36378.15,0.603335012754227,49833,12.1125,43170.15,43170.15,83712.15,26046.0630008519,41301.7083333333,41329.7083333333
8.37916666666667,40363.8,0.636674560249096,60408,12.1125,43170.15,43170.15,83712.15,27485.3362671375,41329.7083333333,41357.7083333333
9.3125,42432.15,0.691178162572131,69336,12.1125,43170.15,43170.15,83712.15,29838.2649549633,41357.7083333333,41385.7083333333
10.2458333333333,43071.15,0.814206356103238,75447,12.1125,43170.15,43170.15,83712.15,35149.4105239302,41385.7083333333,41413.7083333333
11.1791666666667,43170.15,0.887851661799287,80721,12.1125,43170.15,43170.15,83712.15,38328.6894176245,41413.7083333333,41441.7083333333
12.1125,43170.15,1,83712.15,12.1125,43170.15,43170.15,83712.15,43170.15,41441.7083333333,41469.7083333333
