AT,PV,XT,AC,TOTAL_AT,TOTAL_PV,TOTAL_EV,TOTAL_AC,EV,Day1,Day2
0.933333333333333,12375,0.0159891980337152,6000,34.5333333333333,375253.343053818,375253.343053818,438741.660275459,6000.00001490116,40455.3333333333,40483.3333333333
2.1,44791.6639709473,0.0377522659900353,19791.6639709473,34.5333333333333,375253.343053818,375253.343053818,438741.660275459,14166.6640206177,40483.3333333333,40518.3333333333
3.03333333333333,64479.9959564209,0.0786135461076822,46499.9959564209,34.5333333333333,375253.343053818,375253.343053818,438741.660275459,29499.9959862232,40518.3333333333,40546.3333333333
4.2,94963.5159873962,0.12658114001028,72499.9959564209,34.5333333333333,375253.343053818,375253.343053818,438741.660275459,47499.9959564209,40546.3333333333,40581.3333333333
5.13333333333333,113121.242420197,0.171830570333316,89479.9959564209,34.5333333333333,375253.343053818,375253.343053818,438741.660275459,64479.9959564209,40581.3333333333,40609.3333333333
6.06666666666667,133772.35124588,0.238941412892657,115366.811981201,34.5333333333333,375253.343053818,375253.343053818,438741.660275459,89663.5639819721,40609.3333333333,40637.3333333333
7,153003.234455109,0.30579612672553,145024.538414001,34.5333333333333,375253.343053818,375253.343053818,438741.660275459,114751.018846664,40637.3333333333,40665.3333333333
8.16666666666667,170770.494338989,0.358171693343411,168735.206443787,34.5333333333333,375253.343053818,375253.343053818,438741.660275459,134405.125314362,40665.3333333333,40700.3333333333
9.1,179028.586284637,0.387879914061776,189944.030448914,34.5333333333333,375253.343053818,375253.343053818,438741.660275459,145553.234455109,40700.3333333333,40728.3333333333
10.0333333333333,188120.010063171,0.40919884472045,202694.030448914,34.5333333333333,375253.343053818,375253.343053818,438741.660275459,153553.234455109,40728.3333333333,40756.3333333333
11.2,195838.44595623,0.418977741512209,208830.14245224,34.5333333333333,375253.343053818,375253.343053818,438741.660275459,157222.798167595,40756.3333333333,40791.3333333333
12.1333333333333,205013.201796532,0.428113583476909,213541.258403778,34.5333333333333,375253.343053818,375253.343053818,438741.660275459,160651.05340646,40791.3333333333,40819.3333333333
13.3,219926.659017563,0.442127597054469,229305.158111572,34.5333333333333,375253.343053818,375253.343053818,438741.660275459,165909.858851041,40819.3333333333,40854.3333333333
14.2333333333333,223834.742952347,0.454611886615879,243346.277877808,34.5333333333333,375253.343053818,375253.343053818,438741.660275459,170594.630244612,40854.3333333333,40882.3333333333
15.1666666666667,227256.714902878,0.471076114420408,250390.725891113,34.5333333333333,375253.343053818,375253.343053818,438741.660275459,176772.886769061,40882.3333333333,40910.3333333333
16.3347222222234,229582.568794131,0.482495917256604,257571.289722443,34.5333333333333,375253.343053818,375253.343053818,438741.660275459,181058.205960359,40910.3333333333,40945.375
17.2666666666667,242244.358674049,0.491187614019064,263115.73758316,34.5333333333333,375253.343053818,375253.343053818,438741.660275459,184319.794227282,40945.375,40973.3333333333
18.2,254985.782452583,0.505705351703787,270008.362322807,34.5333333333333,375253.343053818,375253.343053818,438741.660275459,189767.623827053,40973.3333333333,41001.3333333333
19.3666666666667,266389.519229889,0.558599756536997,283457.907606125,34.5333333333333,375253.343053818,375253.343053818,438741.660275459,209616.426069557,41001.3333333333,41036.3333333333
20.3,273167.295261383,0.560235361467965,283977.105997086,34.5333333333333,375253.343053818,375253.343053818,438741.660275459,210230.192287818,41036.3333333333,41064.3333333333
21.2333333333333,276695.071292877,0.572079221179727,288421.553934097,34.5333333333333,375253.343053818,375253.343053818,438741.660275459,214674.640239317,41064.3333333333,41092.3333333333
22.4,292125.254613876,0.610059846288082,302104.461913109,34.5333333333333,375253.343053818,375253.343053818,438741.660275459,228926.996782501,41092.3333333333,41127.3333333333
23.3333333333333,298554.878675461,0.662421786502746,318715.17869854,34.5333333333333,375253.343053818,375253.343053818,438741.660275459,248575.989896838,41127.3333333333,41155.3333333333
24.2666666666667,301666.638662338,0.708168737994014,334226.688284874,34.5333333333333,375253.343053818,375253.343053818,438741.660275459,265742.686378457,41155.3333333333,41183.3333333333
25.4333333333333,304731.338645935,0.765131669969368,352393.16570282,34.5333333333333,375253.343053818,375253.343053818,438741.660275459,287118.217032356,41183.3333333333,41218.3333333333
26.3666666666667,305893.098632812,0.801267168460275,363946.349468231,34.5333333333333,375253.343053818,375253.343053818,438741.660275459,300678.183643985,41218.3333333333,41246.3333333333
27.5333333333333,313619.566625595,0.832295186021694,375668.998188972,34.5333333333333,375253.343053818,375253.343053818,438741.660275459,312321.55096224,41246.3333333333,41281.3333333333
28.4666666666667,322903.942617416,0.858906557505806,385731.150212288,34.5333333333333,375253.343053818,375253.343053818,438741.660275459,322307.5570749,41281.3333333333,41309.3333333333
29.4,332041.446584702,0.884846071907001,395529.763806343,34.5333333333333,375253.343053818,375253.343053818,438741.660275459,332041.446571141,41309.3333333333,41337.3333333333
30.3333333333333,341178.950551987,0.909196298871043,404667.267773628,34.5333333333333,375253.343053818,375253.343053818,438741.660275459,341178.950643517,41337.3333333333,41365.3333333333
31.5,352600.83432579,0.939634092039163,416089.151547432,34.5333333333333,375253.343053818,375253.343053818,438741.660275459,352600.834285035,41365.3333333333,41400.3333333333
32.4333333333333,363738.338293076,0.969314051984263,427226.655514717,34.5333333333333,375253.343053818,375253.343053818,438741.660275459,363738.338476137,41400.3333333333,41428.3333333333
33.3666666666667,371875.842260361,0.990999412434595,435364.159482002,34.5333333333333,375253.343053818,375253.343053818,438741.660275459,371875.842480451,41428.3333333333,41456.3333333333
34.5333333333333,375253.343053818,1,438741.660275459,34.5333333333333,375253.343053818,375253.343053818,438741.660275459,375253.343053818,41456.3333333333,41491.3333333333
