AT,PV,XT,AC,TOTAL_AT,TOTAL_PV,TOTAL_EV,TOTAL_AC,EV,Day1,Day2
0.333333333333333,10455.740234375,0.0108667020126236,10455.740234375,12.4666666666667,962181.558410645,962181.558410645,972341.558410645,10455.7402772903,41299.2916666667,41309.2916666667
1.26666666666667,44479.3203125,0.046227575299928,44479.3203125,12.4666666666667,962181.558410645,962181.558410645,972341.558410645,44479.3204436302,41309.2916666667,41337.2916666667
2.2,420765.84765625,0.434061372343408,420765.84765625,12.4666666666667,962181.558410645,962181.558410645,972341.558410645,417645.847687244,41337.2916666667,41365.2916666667
3.36666666666667,492368.06640625,0.44270838900703,441565.84765625,12.4666666666667,962181.558410645,962181.558410645,972341.558410645,425965.84765625,41365.2916666667,41400.2916666667
4.3,531491.185546875,0.516709203227179,504128.06640625,12.4666666666667,962181.558410645,962181.558410645,972341.558410645,497168.06640625,41400.2916666667,41428.2916666667
5.23333333333333,592736.015625,0.545729837630229,532691.185546875,12.4666666666667,962181.558410645,962181.558410645,972341.558410645,525091.185642242,41428.2916666667,41456.2916666667
6.4,614876.135742188,0.552381388835601,540371.185546875,12.4666666666667,962181.558410645,962181.558410645,972341.558410645,531491.185546875,41456.2916666667,41491.2916666667
7.33333333333333,638959.725891113,0.578963576367077,564988.076171875,12.4666666666667,962181.558410645,962181.558410645,972341.558410645,557068.076171875,41491.2916666667,41519.2916666667
8.5,750824.105285645,0.662227716098563,640783.295898438,12.4666666666667,962181.558410645,962181.558410645,972341.558410645,637183.295898438,41519.2916666667,41554.2916666667
9.43333333333333,870408.449035645,0.732129991770989,708041.976379395,12.4666666666667,962181.558410645,962181.558410645,972341.558410645,704441.976441383,41554.2916666667,41582.2916666667
10.3666666666667,942021.558410645,0.9672882252651,935581.558410645,12.4666666666667,962181.558410645,962181.558410645,972341.558410645,930706.892017841,41582.2916666667,41610.2916666667
11.5333333333333,962181.558410645,0.995210882870466,966581.558410645,12.4666666666667,962181.558410645,962181.558410645,972341.558410645,957573.558227539,41610.2916666667,41645.2916666667
12.4666666666667,962181.558410645,1,972341.558410645,12.4666666666667,962181.558410645,962181.558410645,972341.558410645,962181.558410645,41645.2916666667,41673.2916666667
