AT,PV,XT,AC,TOTAL_AT,TOTAL_PV,TOTAL_EV,TOTAL_AC
2.7,5716.8501,0.0019,5716.8501,21.1,3027133.186,3027133.186,3102395.906
9.9,779169.1319,0.0838,283418.6501,21.1,3027133.186,3027133.186,3102395.906
11.1333,1048578.719,0.2138,685780.4641,21.1,3027133.186,3027133.186,3102395.906
13.7667,1790852.761,0.3909,1209484.117,21.1,3027133.186,3027133.186,3102395.906
14.7,1944324.761,0.5913,1881315.481,21.1,3027133.186,3027133.186,3102395.906
18.5,2530047.514,0.8279,2583683.194,21.1,3027133.186,3027133.186,3102395.906
21.1,3027133.186,1,3102395.906,21.1,3027133.186,3027133.186,3102395.906
