AT,PV,XT,AC,TOTAL_AT,TOTAL_PV,TOTAL_EV,TOTAL_AC,EV,Day1,Day2
0.780555555553292,5808100,0.404384799787691,5808100,17.5805555555533,14362625,14362625,14466100,5808027.23505069,42065.2916666667,42088.7083333333
1.64722222221996,5816200,0.404943697276881,5816200,17.5805555555533,14362625,14362625,14466100,5816054.47010137,42088.7083333333,42114.7083333333
2.44722222221996,7926325,0.55185641236175,7926325,17.5805555555533,14362625,14362625,14466100,7926106.70459718,42114.7083333333,42138.7083333333
3.31388888888663,8520050,0.593189541632687,8520050,17.5805555555533,14362625,14362625,14466100,8519758.94039217,42138.7083333333,42164.7083333333
4.11388888888663,9617375,0.669585899216979,9617375,17.5805555555533,14362625,14362625,14466100,9617011.17574126,42164.7083333333,42188.7083333333
4.98055555555329,9637625,0.67099074228085,9637625,17.5805555555533,14362625,14362625,14466100,9637188.40985149,42188.7083333333,42214.7083333333
5.84722222221996,9657875,0.672395585340052,9657875,17.5805555555533,14362625,14362625,14466100,9657365.64389467,42214.7083333333,42240.7083333333
6.64722222221996,9681275,0.673954799202372,9681275,17.5805555555533,14362625,14362625,14466100,9679760.04789397,42240.7083333333,42264.7083333333
7.51388888888663,13066375,0.909554341446504,13066375,17.5805555555533,14362625,14362625,14466100,13063587.9233181,42264.7083333333,42290.7083333333
8.31388888888663,13187875,0.917925226366448,13187875,17.5805555555533,14362625,14362625,14466100,13183815.8043414,42290.7083333333,42314.7083333333
9.18055555555329,13395725,0.932281387740465,13395725,17.5805555555533,14362625,14362625,14466100,13390007.9665959,42314.7083333333,42340.7083333333
10.04722222222,13518125,0.94074179039569,13519025,17.5805555555533,14362625,14362625,14466100,13511521.5572819,42340.7083333333,42366.7083333333
10.84722222222,13639625,0.949112675721813,13640525,17.5805555555533,14362625,14362625,14466100,13631749.444139,42366.7083333333,42390.7083333333
11.7138888888866,13881400,0.965847007142831,13883725,17.5805555555533,14362625,14362625,14466100,13872098.3709648,42390.7083333333,42416.7083333333
12.5138888888866,13959250,0.970649070091769,13961925,17.5805555555533,14362625,14362625,14466100,13941068.6003268,42416.7083333333,42440.7083333333
13.3805555555533,14033500,0.97583382032233,14046525,17.5805555555533,14362625,14362625,14466100,14015535.223607,42440.7083333333,42466.7083333333
14.24722222222,14114500,0.980617405310638,14127525,17.5805555555533,14362625,14362625,14466100,14084240.0609497,42466.7083333333,42492.7083333333
15.04722222222,14237750,0.989583084728968,14274225,17.5805555555533,14362625,14362625,14466100,14213010.7523054,42492.7083333333,42516.7083333333
15.9138888888866,14312225,0.995229036251131,14375500,17.5805555555533,14362625,14362625,14466100,14294101.4367864,42516.7083333333,42542.7083333333
16.7138888888866,14362625,0.997896906983055,14425900,17.5805555555533,14362625,14362625,14466100,14332419.0636575,42542.7083333333,42566.7083333333
17.5805555555533,14362625,1,14466100,17.5805555555533,14362625,14362625,14466100,14362625,42566.7083333333,42592.7083333333
