AT,PV,XT,AC,TOTAL_AT,TOTAL_PV,TOTAL_EV,TOTAL_AC,EV,Day1,Day2
0.366666666666667,16205.5400390625,0.0241375310363261,16205.5400390625,13.4333333333333,671383.498779297,671383.498779297,703703.498779297,16205.5400390625,41207.2916666667,41218.2916666667
1.3,118560.900146484,0.176591918571205,118560.900146484,13.4333333333333,671383.498779297,671383.498779297,703703.498779297,118560.900146484,41218.2916666667,41246.2916666667
2.46666666666667,134091.190185547,0.188999566441921,134091.190185547,13.4333333333333,671383.498779297,671383.498779297,703703.498779297,126891.190185547,41246.2916666667,41281.2916666667
3.4,201042.270996094,0.196148982548702,153291.190185547,13.4333333333333,671383.498779297,671383.498779297,703703.498779297,131691.190185547,41281.2916666667,41309.2916666667
4.33333333333333,266360.971191406,0.212479485261838,173695.220214844,13.4333333333333,671383.498779297,671383.498779297,703703.498779297,142655.220233917,41309.2916666667,41337.2916666667
5.26666666666667,317849.221191406,0.296584994228451,232722.270996094,13.4333333333333,671383.498779297,671383.498779297,703703.498779297,199122.271110535,41337.2916666667,41365.2916666667
6.43333333333333,386322.8828125,0.459324442192752,341982.851074219,13.4333333333333,671383.498779297,671383.498779297,703703.498779297,308382.851074219,41365.2916666667,41400.2916666667
7.36666666666667,471056.092529297,0.536837981947688,392744.162597656,13.4333333333333,671383.498779297,671383.498779297,703703.498779297,360424.162597656,41400.2916666667,41428.2916666667
8.3,564041.639404297,0.588760199693918,427603.8828125,13.4333333333333,671383.498779297,671383.498779297,703703.498779297,395283.8828125,41428.2916666667,41456.2916666667
9.46666666666667,649303.498779297,0.820100047649402,582921.639404297,13.4333333333333,671383.498779297,671383.498779297,703703.498779297,550601.639339924,41456.2916666667,41491.2916666667
10.4,668503.498779297,0.83582876326543,593481.639404297,13.4333333333333,671383.498779297,671383.498779297,703703.498779297,561161.639461517,41491.2916666667,41519.2916666667
11.5666666666667,671383.498779297,0.961393152341558,677783.498779297,13.4333333333333,671383.498779297,671383.498779297,703703.498779297,645463.498321533,41519.2916666667,41554.2916666667
12.5,671383.498779297,0.989990816768684,696983.498779297,13.4333333333333,671383.498779297,671383.498779297,703703.498779297,664663.498321533,41554.2916666667,41582.2916666667
13.4333333333333,671383.498779297,1,703703.498779297,13.4333333333333,671383.498779297,671383.498779297,703703.498779297,671383.498779297,41582.2916666667,41610.2916666667
