AT,PV,XT,AC,TOTAL_AT,TOTAL_PV,TOTAL_EV,TOTAL_AC
1.386111111,38800,0.095514765,38800,10.38611111,219275,219275,382475
4.652777778,128050,0.54486305,207000,10.38611111,219275,219275,382475
8.619444444,207325,0.862150618,335075,10.38611111,219275,219275,382475
10.38611111,219275,1,382475,10.38611111,219275,219275,382475
