AT,PV,XT,AC,TOTAL_AT,TOTAL_PV,TOTAL_EV,TOTAL_AC
0.866666667,78451.201,0.068920555,42494.401,9.033333333,584298.009,584298.009,1425155.961
1.8,148730.402,0.265464252,326880.005,9.033333333,584298.009,584298.009,1425155.961
2.733333333,210183.843,0.466825346,728370.371,9.033333333,584298.009,584298.009,1425155.961
3.9,313804.805,0.611677688,1116295.217,9.033333333,584298.009,584298.009,1425155.961
4.833333333,395851.686,0.696349621,1183428.198,9.033333333,584298.009,584298.009,1425155.961
6,480186.727,0.848002235,1288520.119,9.033333333,584298.009,584298.009,1425155.961
6.933333333,525623.048,0.938902859,1401947.481,9.033333333,584298.009,584298.009,1425155.961
7.866666667,555532.568,1,1425155.961,9.033333333,584298.009,584298.009,1425155.961
9.033333333,584298.009,1,1425155.961,9.033333333,584298.009,584298.009,1425155.961
